1478218108.364092	0.034000	0.968000	0.366000	-0.490423	0.102544	-0.484957	-10.411000	-17.540000	164.852000	
1478218108.384714	0.070000	0.908000	-0.376000	-0.546274	0.105803	-0.497394	-10.827000	-17.536000	164.243000	
1478218108.405222	0.589000	0.456000	-0.505000	-0.602181	0.144034	-0.468800	-11.319000	-17.496000	163.645000	
1478218108.422408	-0.101000	-0.185000	-0.390000	-0.574940	0.161582	-0.490035	-11.818000	-17.437000	163.046000	
1478218108.442958	0.312000	-0.131000	0.463000	-0.534469	0.146309	-0.449406	-12.272000	-17.368000	162.452000	
1478218108.463462	-0.074000	-0.517000	0.511000	-0.393772	0.135296	-0.444032	-12.620000	-17.330000	161.899000	
1478218108.483985	-0.021000	-0.663000	0.116000	-0.328089	0.120378	-0.394265	-12.863000	-17.293000	161.380000	
1478218108.504406	-0.092000	-0.931000	-0.226000	-0.327259	0.128104	-0.375110	-13.088000	-17.249000	160.899000	
1478218108.524815	0.271000	-0.998000	-0.172000	-0.370500	0.122390	-0.354360	-13.363000	-17.202000	160.448000	
1478218108.545256	0.331000	-0.878000	-0.337000	-0.360736	0.101403	-0.344099	-13.650000	-17.169000	160.007000	
1478218108.560584	0.021000	-0.689000	-0.808000	-0.328193	0.092481	-0.307846	-13.925000	-17.156000	159.603000	
1478218108.580984	0.469000	-0.657000	-0.600000	-0.255667	0.098416	-0.254395	-14.150000	-17.122000	159.258000	
1478218108.601373	0.200000	-0.329000	-0.604000	-0.148487	0.087440	-0.228970	-14.277000	-17.088000	158.952000	
1478218108.621825	0.280000	-0.223000	-0.372000	-0.054570	0.069327	-0.154295	-14.309000	-17.057000	158.714000	
1478218108.642220	0.129000	-0.371000	-0.227000	0.052248	0.069676	-0.053513	-14.259000	-17.007000	158.588000	
1478218108.662650	0.160000	-0.415000	0.276000	0.194611	0.062855	0.011078	-14.092000	-16.933000	158.556000	
1478218108.683035	-0.122000	-0.318000	0.282000	0.341846	0.024782	0.029290	-13.765000	-16.886000	158.575000	
1478218108.703424	0.085000	-0.052000	-0.156000	0.430696	-0.000306	0.053559	-13.312000	-16.863000	158.622000	
1478218108.723832	0.231000	0.555000	-0.525000	0.488026	-0.010121	0.105554	-12.807000	-16.852000	158.722000	
1478218108.744478	0.228000	0.963000	-0.667000	0.598079	0.029211	0.158984	-12.220000	-16.801000	158.878000	
1478218108.764932	1.045000	0.801000	-0.174000	0.701985	-0.020640	0.187524	-11.519000	-16.748000	159.083000	
1478218108.785383	0.306000	0.745000	-0.560000	0.770440	-0.015676	0.227184	-10.737000	-16.730000	159.341000	
1478218108.801014	0.854000	0.338000	-0.104000	0.795312	0.017647	0.263821	-9.917000	-16.660000	159.635000	
1478218108.821443	0.620000	-0.211000	0.198000	0.779087	-0.005185	0.263418	-9.102000	-16.607000	159.948000	
1478218108.841854	0.300000	-0.903000	0.283000	0.698560	-0.009751	0.246134	-8.344000	-16.572000	160.250000	
1478218108.862270	-0.096000	-1.416000	-0.060000	0.548422	-0.013290	0.173686	-7.715000	-16.550000	160.496000	
1478218108.882686	-0.306000	-1.464000	-0.160000	0.330018	-0.032089	0.117052	-7.282000	-16.557000	160.654000	
1478218108.903063	-0.551000	-1.806000	-0.324000	0.131634	-0.016898	0.050447	-7.081000	-16.576000	160.755000	
1478218108.923472	-0.358000	-1.948000	0.125000	-0.071014	-0.006098	-0.038051	-7.073000	-16.586000	160.749000	
1478218108.943890	-0.310000	-1.741000	0.593000	-0.261364	-0.000315	-0.097782	-7.266000	-16.602000	160.657000	
1478218108.964286	-0.382000	-1.592000	0.903000	-0.428713	-0.010430	-0.144446	-7.645000	-16.628000	160.507000	
1478218108.984743	-0.426000	-1.315000	0.919000	-0.537332	-0.008456	-0.176646	-8.162000	-16.665000	160.312000	
1478218109.000190	-0.366000	-0.875000	0.714000	-0.602339	-0.023179	-0.199539	-8.762000	-16.717000	160.087000	
1478218109.025661	-0.262000	-0.822000	0.281000	-0.663014	-0.014355	-0.213822	-9.424000	-16.775000	159.844000	
1478218109.046076	-0.211000	-0.518000	0.145000	-0.698060	0.007583	-0.222522	-10.134000	-16.819000	159.581000	
1478218109.061373	0.068000	-0.156000	0.126000	-0.700718	-0.011614	-0.219553	-10.867000	-16.868000	159.324000	
1478218109.081762	-0.074000	0.331000	-0.141000	-0.662385	-0.012989	-0.227756	-11.570000	-16.938000	159.062000	
1478218109.102096	0.041000	0.933000	-0.081000	-0.598910	0.008659	-0.204034	-12.211000	-16.987000	158.809000	
1478218109.122538	0.259000	1.301000	0.174000	-0.508112	-0.003726	-0.153707	-12.776000	-17.025000	158.603000	
1478218109.142933	-0.119000	1.202000	0.008000	-0.363034	-0.017034	-0.109130	-13.219000	-17.075000	158.465000	
1478218109.163324	-0.131000	1.186000	0.284000	-0.224281	0.010126	-0.041036	-13.510000	-17.093000	158.383000	
1478218109.183736	-0.016000	1.044000	0.599000	-0.069570	-0.010734	0.014134	-13.658000	-17.094000	158.378000	
1478218109.204133	-0.214000	1.047000	0.605000	0.095641	-0.014401	0.051333	-13.630000	-17.102000	158.423000	
1478218109.224563	-0.140000	0.987000	0.626000	0.228324	0.004687	0.108647	-13.452000	-17.081000	158.525000	
1478218109.245047	-0.169000	0.728000	0.643000	0.325480	0.003762	0.145182	-13.161000	-17.039000	158.678000	
1478218109.265466	-0.340000	0.425000	0.334000	0.368590	-0.012868	0.165172	-12.807000	-17.007000	158.865000	
1478218109.285875	-0.509000	0.141000	-0.029000	0.374725	-0.007446	0.169238	-12.439000	-16.976000	159.066000	
1478218109.301221	-0.293000	-0.145000	-0.019000	0.352900	-0.002622	0.153093	-12.075000	-16.941000	159.252000	
1478218109.321750	-0.191000	-0.220000	0.133000	0.294384	-0.011497	0.148976	-11.762000	-16.915000	159.429000	
1478218109.342182	-0.195000	-0.571000	0.074000	0.251660	-0.004534	0.101682	-11.494000	-16.895000	159.573000	
1478218109.362603	0.020000	-0.607000	0.166000	0.165022	-0.006574	0.052129	-11.286000	-16.883000	159.653000	
1478218109.383027	-0.114000	-0.367000	0.008000	0.071906	-0.011218	0.026296	-11.177000	-16.888000	159.696000	
1478218109.403451	-0.065000	-0.268000	-0.029000	-0.006938	0.001635	0.011261	-11.159000	-16.887000	159.717000	
1478218109.423875	-0.019000	-0.324000	0.201000	-0.063916	0.003160	-0.016086	-11.206000	-16.884000	159.709000	
1478218109.444258	-0.059000	-0.190000	0.222000	-0.107024	-0.005575	-0.040935	-11.301000	-16.895000	159.672000	
1478218109.464644	-0.111000	-0.079000	0.299000	-0.140738	-0.000664	-0.055923	-11.431000	-16.910000	159.612000	
1478218109.485067	-0.117000	0.036000	0.319000	-0.170872	0.001687	-0.063417	-11.594000	-16.922000	159.540000	
1478218109.505533	-0.162000	0.120000	0.233000	-0.190521	-0.005079	-0.068937	-11.783000	-16.941000	159.463000	
1478218109.521997	-0.218000	0.167000	0.294000	-0.190963	0.004052	-0.071411	-11.979000	-16.957000	159.380000	
1478218109.542436	-0.019000	0.140000	0.389000	-0.177915	0.005027	-0.070364	-12.165000	-16.966000	159.295000	
1478218109.562840	-0.077000	0.250000	0.318000	-0.155506	-0.008368	-0.068408	-12.329000	-16.987000	159.214000	
1478218109.583363	-0.235000	0.263000	0.103000	-0.140994	0.004386	-0.054760	-12.477000	-17.004000	159.144000	
1478218109.603863	-0.079000	0.223000	0.152000	-0.129506	0.011312	-0.045159	-12.613000	-17.004000	159.084000	
1478218109.624374	-0.083000	0.170000	0.195000	-0.100568	0.000250	-0.037844	-12.727000	-17.009000	159.037000	
1478218109.644788	-0.097000	0.200000	0.085000	-0.060701	-0.002836	-0.028900	-12.803000	-17.019000	158.998000	
1478218109.665228	-0.062000	0.177000	0.054000	-0.016827	0.004158	-0.016205	-12.836000	-17.022000	158.975000	
1478218109.685589	-0.009000	0.190000	0.128000	0.012468	0.005198	-0.003106	-12.830000	-17.019000	158.964000	
1478218109.700895	-0.080000	0.249000	0.155000	0.032388	0.001477	0.009018	-12.804000	-17.015000	158.969000	
1478218109.721447	-0.057000	0.190000	0.200000	0.059214	-0.001180	0.019894	-12.755000	-17.010000	158.987000	
1478218109.741890	-0.093000	0.109000	0.192000	0.076543	-0.003841	0.027968	-12.683000	-17.006000	159.017000	
1478218109.762321	-0.105000	0.075000	0.174000	0.086014	-0.004440	0.034591	-12.600000	-17.003000	159.055000	
1478218109.782733	-0.055000	-0.068000	0.143000	0.083914	-0.000205	0.031381	-12.514000	-16.997000	159.094000	
1478218109.803138	-0.068000	-0.045000	0.179000	0.078350	-0.000077	0.024167	-12.432000	-16.992000	159.125000	
1478218109.823528	-0.112000	-0.017000	0.186000	0.074468	-0.002333	0.023427	-12.354000	-16.989000	159.153000	
1478218109.843959	-0.114000	0.016000	0.235000	0.069866	0.001434	0.025176	-12.281000	-16.983000	159.183000	
1478218109.864364	-0.100000	-0.052000	0.292000	0.063497	-0.003079	0.024351	-12.213000	-16.978000	159.213000	
1478218109.884772	-0.099000	-0.031000	0.195000	0.050092	-0.005235	0.016584	-12.159000	-16.980000	159.238000	
1478218109.905202	-0.052000	-0.016000	0.125000	0.036516	-0.003722	0.009107	-12.117000	-16.982000	159.254000	
1478218109.925571	-0.021000	0.013000	0.097000	0.021049	-0.001094	0.003145	-12.087000	-16.982000	159.260000	
1478218109.940909	-0.048000	0.009000	0.102000	0.005215	-0.000214	0.000470	-12.075000	-16.983000	159.262000	
1478218109.961359	-0.089000	-0.050000	0.127000	-0.010670	0.002355	-0.001841	-12.080000	-16.982000	159.262000	
1478218109.981751	-0.073000	-0.079000	0.225000	-0.020970	0.002035	-0.011053	-12.098000	-16.981000	159.253000	
1478218110.002161	-0.058000	-0.055000	0.219000	-0.032178	-0.002950	-0.017653	-12.125000	-16.986000	159.235000	
1478218110.022690	-0.096000	0.006000	0.184000	-0.036247	-0.003832	-0.018708	-12.159000	-16.995000	159.213000	
1478218110.043103	-0.072000	0.031000	0.205000	-0.037490	0.004909	-0.015718	-12.196000	-16.998000	159.193000	
1478218110.063534	-0.002000	0.018000	0.318000	-0.040358	0.002618	-0.016103	-12.236000	-16.997000	159.173000	
1478218110.083924	-0.068000	0.098000	0.196000	-0.041734	-0.003813	-0.019887	-12.278000	-17.006000	159.152000	
1478218110.104411	-0.173000	0.162000	0.095000	-0.037186	0.002263	-0.013775	-12.318000	-17.014000	159.132000	
1478218110.124937	-0.057000	0.105000	0.220000	-0.023462	0.004525	-0.003685	-12.348000	-17.010000	159.122000	
1478218110.145336	-0.006000	0.039000	0.255000	-0.003990	-0.003581	0.003002	-12.362000	-17.010000	159.124000	
1478218110.165718	-0.084000	-0.003000	0.130000	0.016088	-0.002055	0.004662	-12.353000	-17.014000	159.131000	
1478218110.181054	-0.043000	-0.032000	0.068000	0.025195	0.001817	0.006918	-12.330000	-17.012000	159.137000	
1478218110.201487	-0.017000	0.009000	0.160000	0.024683	0.002531	0.009804	-12.305000	-17.008000	159.147000	
1478218110.221933	-0.033000	-0.013000	0.162000	0.016164	-0.000537	0.011081	-12.286000	-17.006000	159.160000	
1478218110.242361	-0.085000	0.011000	0.120000	0.004278	0.001667	0.007289	-12.280000	-17.005000	159.169000	
1478218110.262780	-0.120000	0.045000	0.152000	-0.000735	0.000322	0.001362	-12.281000	-17.004000	159.172000	
1478218110.283169	-0.039000	0.037000	0.179000	-0.006267	-0.000243	0.002433	-12.287000	-17.005000	159.176000	
1478218110.303566	0.012000	-0.067000	0.158000	-0.013373	-0.005108	0.008161	-12.302000	-17.008000	159.184000	
1478218110.323964	0.006000	-0.115000	0.116000	-0.012194	-0.003410	0.004541	-12.321000	-17.014000	159.192000	
1478218110.344367	-0.045000	-0.139000	0.082000	-0.012730	-0.000348	0.001309	-12.335000	-17.015000	159.196000	
1478218110.364809	-0.027000	-0.165000	0.109000	-0.018086	-0.003786	0.003285	-12.352000	-17.018000	159.198000	
1478218110.385237	-0.120000	-0.143000	0.092000	-0.026726	0.000358	0.005474	-12.379000	-17.019000	159.204000	
1478218110.405697	-0.079000	-0.104000	0.251000	-0.031649	0.001749	-0.000144	-12.412000	-17.019000	159.206000	
1478218110.421055	-0.125000	-0.081000	0.239000	-0.045101	-0.001074	-0.007202	-12.454000	-17.021000	159.199000	
1478218110.446511	-0.251000	0.082000	0.251000	-0.058984	0.002323	-0.009204	-12.513000	-17.026000	159.188000	
1478218110.461870	-0.210000	0.160000	0.302000	-0.062852	0.000940	-0.009564	-12.581000	-17.029000	159.176000	
1478218110.482284	-0.228000	0.220000	0.328000	-0.052502	0.003735	-0.008482	-12.644000	-17.032000	159.165000	
1478218110.502684	-0.155000	0.290000	0.413000	-0.032213	0.002539	-0.004493	-12.691000	-17.031000	159.158000	
1478218110.523077	-0.168000	0.372000	0.299000	-0.001173	-0.000585	0.006315	-12.708000	-17.033000	159.161000	
1478218110.543485	-0.112000	0.367000	0.243000	0.026927	0.003882	0.022907	-12.696000	-17.028000	159.179000	
1478218110.563895	-0.077000	0.292000	0.216000	0.056475	0.006782	0.033693	-12.656000	-17.016000	159.214000	
1478218110.584338	-0.075000	0.280000	0.170000	0.091778	0.003032	0.040214	-12.581000	-17.003000	159.258000	
1478218110.604777	-0.068000	0.195000	0.104000	0.123117	0.005395	0.048077	-12.470000	-16.989000	159.311000	
1478218110.625281	-0.073000	0.153000	0.124000	0.143292	0.006107	0.056723	-12.334000	-16.970000	159.374000	
1478218110.640567	-0.025000	0.110000	0.103000	0.153093	0.001516	0.063172	-12.186000	-16.951000	159.446000	
1478218110.660984	-0.052000	0.041000	0.076000	0.153145	-0.000665	0.059149	-12.034000	-16.939000	159.518000	
1478218110.681407	-0.011000	0.020000	0.056000	0.144998	0.001084	0.054167	-11.882000	-16.926000	159.584000	
1478218110.701824	-0.020000	-0.108000	0.087000	0.113654	0.000629	0.044680	-11.756000	-16.915000	159.641000	
